REPORT_DATE,REGION_NAME,PORTFOLIO_NAME,MARKET_DATE,MARKET_HOUR,REALIZED_BOOL,DA_MW,DA_LMP,GENERATION_MW,RT_LMP,PREVIOUS_DAY_FORECAST,PREVIOUS_DAY_FORECAST_VOLUME,PREVIOUS_DAY_FORECAST_PERC10,PREVIOUS_DAY_FORECAST_PERC90
2022-11-01,MISO,Sugar Creek,2022-06-28,15,TRUE,-11.8,77,7.001,77,2022-06-27T06:00:00Z,12.02400000000,0.000000000000,31.334000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,16,TRUE,-13.5,79.32,11.999,79.32,2022-06-27T06:00:00Z,13.64500000000,0.000000000000,33.156000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,17,TRUE,-15.9,86.83,19.002,86.83,2022-06-27T06:00:00Z,16.08300000000,0.000000000000,35.882000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,18,TRUE,-17.4,83.58,22,83.58,2022-06-27T06:00:00Z,17.60700000000,0.000000000000,37.597000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,19,TRUE,-19.1,78.4,19.001,78.4,2022-06-27T06:00:00Z,15.98000000000,0.000000000000,35.818000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,20,TRUE,-20.7,68.63,16.002,68.63,2022-06-27T06:00:00Z,21.02900000000,0.617000000000,41.442000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,21,TRUE,-25.7,60.58,28.999,60.58,2022-06-27T06:00:00Z,26.03400000000,5.051000000000,47.018000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,22,TRUE,-32.4,58.78,76.001,58.78,2022-06-27T06:00:00Z,32.72100000000,10.981000000000,54.461000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,23,TRUE,-41,54.04,110.003,54.04,2022-06-27T06:00:00Z,41.40000000000,18.683000000000,64.116000000000
2022-11-01,MISO,Sugar Creek,2022-06-28,24,TRUE,-52,47.13,107.998,47.13,2022-06-27T06:00:00Z,52.40100000000,28.451000000000,76.350000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,1,TRUE,-95.2,42,133.001,42,2022-06-28T06:00:00Z,94.32500000000,66.594000000000,122.055000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,2,TRUE,-104.6,34.59,137.001,34.59,2022-06-28T06:00:00Z,104.57800000000,76.483000000000,132.673000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,3,TRUE,-111.7,34.17,154.001,34.17,2022-06-28T06:00:00Z,111.70400000000,84.334000000000,139.075000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,4,TRUE,-116.4,33.92,155.001,33.92,2022-06-28T06:00:00Z,116.34300000000,89.433000000000,143.252000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,5,TRUE,-107.6,35.89,152.002,35.89,2022-06-28T06:00:00Z,107.55000000000,79.667000000000,135.433000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,6,TRUE,-104.5,39.87,144.999,39.87,2022-06-28T06:00:00Z,104.48800000000,76.242000000000,132.733000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,7,TRUE,-89.8,42.09,128.002,42.09,2022-06-28T06:00:00Z,89.78800000000,62.335000000000,117.241000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,8,TRUE,-58.7,45.11,83.001,45.11,2022-06-28T06:00:00Z,58.68800000000,34.538000000000,82.838000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,9,TRUE,-40.4,100.21,32,100.21,2022-06-28T06:00:00Z,40.36600000000,18.154000000000,62.577000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,10,TRUE,-35.6,57.81,16.999,57.81,2022-06-28T06:00:00Z,35.63900000000,13.908000000000,57.369000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,11,TRUE,-31.2,64.97,22.001,64.97,2022-06-28T06:00:00Z,31.23200000000,9.949000000000,52.515000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,12,TRUE,-27.1,72.54,21,72.54,2022-06-28T06:00:00Z,27.12700000000,6.260000000000,47.994000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,13,TRUE,-22.9,153.23,14.001,153.23,2022-06-28T06:00:00Z,22.86300000000,2.431000000000,43.296000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,14,TRUE,-22.2,118.5,10.001,118.5,2022-06-28T06:00:00Z,22.12800000000,1.749000000000,42.507000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,15,TRUE,-22.7,229,14.003,229,2022-06-28T06:00:00Z,22.65500000000,2.194000000000,43.116000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,16,TRUE,-22.8,197.94,24,197.94,2022-06-28T06:00:00Z,22.72000000000,2.226000000000,43.214000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,17,TRUE,-22.5,292.67,22.002,292.67,2022-06-28T06:00:00Z,22.43900000000,1.950000000000,42.928000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,18,TRUE,-24,242.83,24,242.83,2022-06-28T06:00:00Z,23.94500000000,3.267000000000,44.623000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,19,TRUE,-26.5,141.81,25.999,141.81,2022-06-28T06:00:00Z,25.34000000000,4.484000000000,46.195000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,20,TRUE,-33.7,146.08,38,146.08,2022-06-28T06:00:00Z,33.56900000000,11.791000000000,55.348000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,21,TRUE,-45.4,83.67,70,83.67,2022-06-28T06:00:00Z,45.34500000000,22.255000000000,68.435000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,22,TRUE,-62.1,80.05,119.001,80.05,2022-06-28T06:00:00Z,61.96800000000,37.033000000000,86.902000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,23,TRUE,-79,60.6,151.002,60.6,2022-06-28T06:00:00Z,78.87000000000,52.056000000000,105.684000000000
2022-11-01,MISO,Sugar Creek,2022-06-29,24,TRUE,-97.7,48.52,167,48.52,2022-06-28T06:00:00Z,97.59500000000,68.697000000000,126.492000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,1,TRUE,-123.6,49.37,164.001,49.37,2022-06-29T06:00:00Z,123.06700000000,96.974000000000,149.161000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,2,TRUE,-121.8,43.96,156,43.96,2022-06-29T06:00:00Z,121.77900000000,95.515000000000,148.042000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,3,TRUE,-118.5,39.26,132,39.26,2022-06-29T06:00:00Z,118.54100000000,91.900000000000,145.182000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,4,TRUE,-117.5,36.75,118.999,36.75,2022-06-29T06:00:00Z,117.52000000000,90.737000000000,144.304000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,5,TRUE,-117.9,42.22,112,42.22,2022-06-29T06:00:00Z,117.88700000000,91.109000000000,144.665000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,6,TRUE,-114.9,51.3,115.001,51.3,2022-06-29T06:00:00Z,114.95900000000,87.834000000000,142.083000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,7,TRUE,-98.7,62.53,102,62.53,2022-06-29T06:00:00Z,98.78400000000,70.367000000000,127.202000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,8,TRUE,-66.1,96.59,113.999,96.59,2022-06-29T06:00:00Z,66.14800000000,41.198000000000,91.099000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,9,TRUE,-50.1,86.6,59.999,86.6,2022-06-29T06:00:00Z,50.11000000000,26.852000000000,73.368000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,10,TRUE,-49.4,84.46,72,84.46,2022-06-29T06:00:00Z,49.35500000000,26.149000000000,72.561000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,11,TRUE,-56.3,70.2,75,70.2,2022-06-29T06:00:00Z,56.26800000000,32.288000000000,80.248000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,12,TRUE,-57.7,119.19,63.002,119.19,2022-06-29T06:00:00Z,57.69000000000,33.527000000000,81.853000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,13,TRUE,-57.5,166.01,62,166.01,2022-06-29T06:00:00Z,57.47500000000,33.305000000000,81.646000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,14,TRUE,-57.9,136.79,63.001,136.79,2022-06-29T06:00:00Z,57.84500000000,33.605000000000,82.086000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,15,TRUE,-58.1,133.12,62.002,133.12,2022-06-29T06:00:00Z,58.12800000000,33.827000000000,82.430000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,16,TRUE,-59.9,102.87,51.002,102.87,2022-06-29T06:00:00Z,59.94300000000,35.415000000000,84.472000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,17,TRUE,-62.6,115.01,52.001,115.01,2022-06-29T06:00:00Z,62.60100000000,37.753000000000,87.448000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,18,TRUE,-62.8,112.57,48.999,112.57,2022-06-29T06:00:00Z,62.83700000000,37.933000000000,87.742000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,19,TRUE,-62.4,177.97,37.001,177.97,2022-06-29T06:00:00Z,58.01300000000,33.602000000000,82.424000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,20,TRUE,-68.7,105.3,39,105.3,2022-06-29T06:00:00Z,68.71300000000,43.106000000000,94.320000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,21,TRUE,-84.8,103.57,79,103.57,2022-06-29T06:00:00Z,84.79300000000,57.400000000000,112.186000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,22,TRUE,-101.6,139.56,75,139.56,2022-06-29T06:00:00Z,101.64900000000,72.523000000000,130.776000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,23,TRUE,-109.8,59.94,101.001,59.94,2022-06-29T06:00:00Z,109.80600000000,81.535000000000,138.077000000000
2022-11-01,MISO,Sugar Creek,2022-06-30,24,TRUE,-118.6,57.38,143,57.38,2022-06-29T06:00:00Z,118.63900000000,91.300000000000,145.978000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,1,TRUE,-133.9,45.17,162.001,45.17,2022-06-30T06:00:00Z,132.17800000000,107.054000000000,157.302000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,2,TRUE,-132.5,40.54,155.002,40.54,2022-06-30T06:00:00Z,132.32100000000,107.181000000000,157.461000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,3,TRUE,-134.7,39.78,155,39.78,2022-06-30T06:00:00Z,134.51700000000,109.579000000000,159.454000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,4,TRUE,-135.2,39.06,155.001,39.06,2022-06-30T06:00:00Z,134.98000000000,110.061000000000,159.899000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,5,TRUE,-132.5,39.4,157,39.4,2022-06-30T06:00:00Z,132.29700000000,107.060000000000,157.534000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,6,TRUE,0,44.39,123.001,44.39,2022-06-30T06:00:00Z,125.51100000000,99.515000000000,151.506000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,7,TRUE,0,46.29,106.002,46.29,2022-06-30T06:00:00Z,107.02900000000,79.021000000000,135.038000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,8,TRUE,-56.7,61.34,83,61.34,2022-06-30T06:00:00Z,56.48600000000,32.572000000000,80.399000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,9,TRUE,-35,66.7,52,66.7,2022-06-30T06:00:00Z,34.77700000000,13.166000000000,56.387000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,10,TRUE,-23.9,77.44,33.002,77.44,2022-06-30T06:00:00Z,23.67200000000,3.229000000000,44.115000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,11,TRUE,-20.5,103.34,33.001,103.34,2022-06-30T06:00:00Z,20.27000000000,0.168000000000,40.372000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,12,TRUE,-21.6,93.34,76.001,93.34,2022-06-30T06:00:00Z,21.37100000000,1.125000000000,41.617000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,13,TRUE,-18.1,95.48,41,95.48,2022-06-30T06:00:00Z,17.84800000000,0.000000000000,37.739000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,14,TRUE,-24.3,96.3,0,96.3,2022-06-30T06:00:00Z,24.16100000000,3.563000000000,44.759000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,15,TRUE,-34.6,91.82,4.999,91.82,2022-06-30T06:00:00Z,34.56300000000,12.812000000000,56.313000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,16,TRUE,-50.1,84.87,5.999,84.87,2022-06-30T06:00:00Z,50.09800000000,26.636000000000,73.559000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,17,TRUE,-40.9,79.58,2,79.58,2022-06-30T06:00:00Z,40.89100000000,18.400000000000,63.383000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,18,TRUE,-32.2,75.78,7.001,75.78,2022-06-30T06:00:00Z,32.21900000000,10.641000000000,53.796000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,19,TRUE,-33.2,81.14,14,81.14,2022-06-30T06:00:00Z,30.28600000000,8.892000000000,51.680000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,20,TRUE,-24.7,77.95,4,77.95,2022-06-30T06:00:00Z,24.58700000000,3.787000000000,45.387000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,21,TRUE,-19.8,75.65,15.999,75.65,2022-06-30T06:00:00Z,19.73400000000,0.000000000000,40.030000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,22,TRUE,-20,62.47,52.001,62.47,2022-06-30T06:00:00Z,19.90700000000,0.000000000000,40.247000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,23,TRUE,-19,64.07,23.001,64.07,2022-06-30T06:00:00Z,18.91900000000,0.000000000000,39.177000000000
2022-11-01,MISO,Sugar Creek,2022-07-01,24,TRUE,-23.3,61.57,28,61.57,2022-06-30T06:00:00Z,23.26500000000,2.505000000000,44.024000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,1,TRUE,-27.6,48.5,18,48.5,2022-07-01T06:00:00Z,26.49700000000,5.982000000000,47.012000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,2,TRUE,-29.9,43.83,14.999,43.83,2022-07-01T06:00:00Z,29.83600000000,8.940000000000,50.733000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,3,TRUE,-41.2,39.83,18.001,39.83,2022-07-01T06:00:00Z,41.11500000000,18.990000000000,63.240000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,4,TRUE,-58.1,37.42,9.001,37.42,2022-07-01T06:00:00Z,58.03900000000,34.079000000000,82.000000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,5,TRUE,-48,37.95,15,37.95,2022-07-01T06:00:00Z,47.99900000000,25.082000000000,70.916000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,6,TRUE,0,37.67,12.001,37.67,2022-07-01T06:00:00Z,27.98100000000,7.179000000000,48.783000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,7,TRUE,0,39.4,15.001,39.4,2022-07-01T06:00:00Z,22.44500000000,2.210000000000,42.680000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,8,TRUE,-15,42.9,36,42.9,2022-07-01T06:00:00Z,14.99300000000,0.000000000000,34.454000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,9,TRUE,0,57.52,16.001,57.52,2022-07-01T06:00:00Z,6.63500000000,0.000000000000,25.222000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,10,TRUE,-4,55.53,19,55.53,2022-07-01T06:00:00Z,3.92600000000,0.000000000000,22.244000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,11,TRUE,-5.1,56.64,27.998,56.64,2022-07-01T06:00:00Z,5.08300000000,0.000000000000,23.550000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,12,TRUE,-8.8,58.46,53.002,58.46,2022-07-01T06:00:00Z,8.80000000000,0.000000000000,27.690000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,13,TRUE,-8.2,60.4,27,60.4,2022-07-01T06:00:00Z,8.15400000000,0.000000000000,26.998000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,14,TRUE,-6.6,69.8,10.001,69.8,2022-07-01T06:00:00Z,6.55200000000,0.000000000000,25.247000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,15,TRUE,-5.5,72.61,6.001,72.61,2022-07-01T06:00:00Z,5.44400000000,0.000000000000,24.041000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,16,TRUE,-3.9,81.45,3.001,81.45,2022-07-01T06:00:00Z,3.90800000000,0.000000000000,22.362000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,17,TRUE,-3.1,85.13,5.999,85.13,2022-07-01T06:00:00Z,3.08400000000,0.000000000000,21.473000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,18,TRUE,-8.6,73.28,14.001,73.28,2022-07-01T06:00:00Z,8.57100000000,0.000000000000,27.579000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,19,TRUE,-18.9,64.7,4.999,64.7,2022-07-01T06:00:00Z,19.63200000000,0.000000000000,39.867000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,20,TRUE,-17.9,86.16,4.999,86.16,2022-07-01T06:00:00Z,17.92500000000,0.000000000000,37.999000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,21,TRUE,-20.6,58.48,9,58.48,2022-07-01T06:00:00Z,20.58400000000,0.195000000000,40.973000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,22,TRUE,-23.7,57.7,15,57.7,2022-07-01T06:00:00Z,23.73300000000,2.974000000000,44.491000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,23,TRUE,-29.1,59.35,26.999,59.35,2022-07-01T06:00:00Z,29.08500000000,7.716000000000,50.455000000000
2022-11-01,MISO,Sugar Creek,2022-07-02,24,TRUE,-38.5,50.85,36.999,50.85,2022-07-01T06:00:00Z,38.53400000000,16.103000000000,60.966000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,1,TRUE,-80.8,44.33,31,44.33,2022-07-02T06:00:00Z,84.97100000000,58.235000000000,111.706000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,2,TRUE,-91.1,40.97,24,40.97,2022-07-02T06:00:00Z,91.19000000000,63.759000000000,118.622000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,3,TRUE,-88.9,36.91,37,36.91,2022-07-02T06:00:00Z,89.00600000000,61.773000000000,116.239000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,4,TRUE,-87.1,33.37,29.001,33.37,2022-07-02T06:00:00Z,87.17800000000,60.106000000000,114.249000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,5,TRUE,-87.2,34.4,31.999,34.4,2022-07-02T06:00:00Z,87.31300000000,60.193000000000,114.433000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,6,TRUE,0,33.02,26,33.02,2022-07-02T06:00:00Z,86.64800000000,59.565000000000,113.731000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,7,TRUE,0,33.64,24.001,33.64,2022-07-02T06:00:00Z,76.64400000000,50.600000000000,102.688000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,8,TRUE,-44.6,35.77,25.001,35.77,2022-07-02T06:00:00Z,44.67200000000,22.026000000000,67.318000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,9,TRUE,0,48.51,13.001,48.51,2022-07-02T06:00:00Z,21.64000000000,1.441000000000,41.839000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,10,TRUE,0,51.35,9,51.35,2022-07-02T06:00:00Z,18.58200000000,0.000000000000,38.478000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,11,TRUE,-22.5,53.8,24.002,53.8,2022-07-02T06:00:00Z,22.57400000000,2.224000000000,42.924000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,12,TRUE,-28,56.55,40,56.55,2022-07-02T06:00:00Z,28.04200000000,7.076000000000,49.007000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,13,TRUE,-27.7,59.15,43,59.15,2022-07-02T06:00:00Z,27.74200000000,6.782000000000,48.701000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,14,TRUE,-25.3,63.31,35,63.31,2022-07-02T06:00:00Z,25.36600000000,4.637000000000,46.094000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,15,TRUE,-23.4,95.25,33,95.25,2022-07-02T06:00:00Z,23.39200000000,2.851000000000,43.933000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,16,TRUE,-21.6,81.89,22,81.89,2022-07-02T06:00:00Z,21.58400000000,1.213000000000,41.954000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,17,TRUE,-21.9,92.12,13,92.12,2022-07-02T06:00:00Z,21.94800000000,1.512000000000,42.383000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,18,TRUE,-21.8,413.98,13.999,413.98,2022-07-02T06:00:00Z,21.86700000000,1.414000000000,42.319000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,19,TRUE,-22.3,80,8,80,2022-07-02T06:00:00Z,20.58100000000,0.243000000000,40.919000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,20,TRUE,-35.5,73.85,14.001,73.85,2022-07-02T06:00:00Z,35.51800000000,13.527000000000,57.508000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,21,TRUE,-59.5,67.05,30.001,67.05,2022-07-02T06:00:00Z,59.50500000000,34.871000000000,84.140000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,22,TRUE,-91.9,61.11,53,61.11,2022-07-02T06:00:00Z,91.99300000000,63.779000000000,120.207000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,23,TRUE,-88.5,52.07,82.002,52.07,2022-07-02T06:00:00Z,88.60600000000,60.727000000000,116.484000000000
2022-11-01,MISO,Sugar Creek,2022-07-03,24,TRUE,-88.7,45.21,94,45.21,2022-07-02T06:00:00Z,88.82900000000,60.891000000000,116.766000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,1,TRUE,-72,42.21,109,42.21,2022-07-03T06:00:00Z,78.04100000000,52.042000000000,104.039000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,2,TRUE,-78.2,36.53,94,36.53,2022-07-03T06:00:00Z,79.38500000000,53.211000000000,105.559000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,3,TRUE,-87.6,32.13,107.002,32.13,2022-07-03T06:00:00Z,87.73200000000,60.635000000000,114.830000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,4,TRUE,-87.3,29.83,95.001,29.83,2022-07-03T06:00:00Z,87.99800000000,60.838000000000,115.157000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,5,TRUE,-80.8,27.98,97,27.98,2022-07-03T06:00:00Z,82.11400000000,55.550000000000,108.678000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,6,TRUE,-89.4,24.31,98.001,24.31,2022-07-03T06:00:00Z,90.60700000000,63.100000000000,118.113000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,7,TRUE,-79.2,32.99,119.001,32.99,2022-07-03T06:00:00Z,77.55600000000,51.414000000000,103.698000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,8,TRUE,-60.4,36.04,104.001,36.04,2022-07-03T06:00:00Z,62.60700000000,38.037000000000,87.178000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,9,TRUE,0,55.61,48,55.61,2022-07-03T06:00:00Z,53.10700000000,29.526000000000,76.687000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,10,TRUE,-49,53.08,36.001,53.08,2022-07-03T06:00:00Z,54.66300000000,30.886000000000,78.441000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,11,TRUE,-60.2,68.22,41,68.22,2022-07-03T06:00:00Z,66.26800000000,41.211000000000,91.325000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,12,TRUE,-74.4,172,55.001,172,2022-07-03T06:00:00Z,81.88500000000,55.112000000000,108.658000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,13,TRUE,-72.7,75.2,57,75.2,2022-07-03T06:00:00Z,80.10600000000,53.491000000000,106.720000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,14,TRUE,-70,84.6,90.002,84.6,2022-07-03T06:00:00Z,76.15600000000,49.936000000000,102.377000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,15,TRUE,-67.3,98.19,115.001,98.19,2022-07-03T06:00:00Z,72.34200000000,46.501000000000,98.182000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,16,TRUE,-68.8,80.28,117,80.28,2022-07-03T06:00:00Z,71.89500000000,46.071000000000,97.719000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,17,TRUE,-73.5,80.83,106.999,80.83,2022-07-03T06:00:00Z,75.71400000000,49.443000000000,101.985000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,18,TRUE,-77.2,90.23,83.002,90.23,2022-07-03T06:00:00Z,79.64400000000,52.913000000000,106.375000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,19,TRUE,-82.9,78.23,77,78.23,2022-07-03T06:00:00Z,89.70200000000,61.843000000000,117.560000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,20,TRUE,-108.1,70.74,81.001,70.74,2022-07-03T06:00:00Z,112.33200000000,84.442000000000,140.222000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,21,TRUE,-133.6,123.27,122.001,123.27,2022-07-03T06:00:00Z,136.53900000000,111.255000000000,161.824000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,22,TRUE,-151.4,55.84,156.999,55.84,2022-07-03T06:00:00Z,154.73700000000,131.408000000000,178.065000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,23,TRUE,-152.6,61.56,164.001,61.56,2022-07-03T06:00:00Z,154.69800000000,131.336000000000,178.060000000000
2022-11-01,MISO,Sugar Creek,2022-07-04,24,TRUE,-155.6,48.62,155.002,48.62,2022-07-03T06:00:00Z,156.23200000000,133.009000000000,179.455000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,1,TRUE,-154.1,42.08,158.001,42.08,2022-07-04T06:00:00Z,156.27900000000,133.719000000000,178.839000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,2,TRUE,-148.7,35.35,162.001,35.35,2022-07-04T06:00:00Z,148.59000000000,125.182000000000,171.997000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,3,TRUE,-138.7,33.79,149.001,33.79,2022-07-04T06:00:00Z,138.64200000000,114.145000000000,163.140000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,4,TRUE,-136.4,33,148.999,33,2022-07-04T06:00:00Z,136.28400000000,111.504000000000,161.064000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,5,TRUE,-127.5,34.54,126.002,34.54,2022-07-04T06:00:00Z,127.43900000000,101.682000000000,153.195000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,6,TRUE,-125.7,36.54,120.001,36.54,2022-07-04T06:00:00Z,125.62300000000,99.640000000000,151.607000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,7,TRUE,0,40.11,115.002,40.11,2022-07-04T06:00:00Z,106.99300000000,78.980000000000,135.005000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,8,TRUE,-87.1,60.8,73.001,60.8,2022-07-04T06:00:00Z,87.06600000000,59.871000000000,114.262000000000
2022-11-01,MISO,Sugar Creek,2022-07-05,9,TRUE,-82.3,58.62,49,58.62,2022-07-04T06:00:00Z,82.23200000000,55.522000000000,108.942000000000
